,hlasy abs,hlasy procenta,mandat,navrhujici strana,politicka prislusnost,poradi ve strane,poradi zvoleni,prijmeni jmeno,rok,strana cislo,strana nazev,tituly,vek
1374,2 526,246.0,0,ČSSD,ČSSD,28,24,Grajcar Roman,2014,2,Česká str.sociálně demokrat.,,47
1375,661,233.0,0,NOS,BEZPP,24,,Gremlica Stanislav,2014,1,Nový směr-společná kandidátka,,45
1376,1 571,269.0,0,KSČM,KSČM,7,5,Grünza Adolf,2014,11,Komunistická str.Čech a Moravy,,49
1377,2 469,241.0,0,ČSSD,ČSSD,34,30,Gubáš Robert,2014,2,Česká str.sociálně demokrat.,Bc. ,24
1378,1 558,267.0,0,KSČM,BEZPP,6,4,Gubiš Jindřich,2014,11,Komunistická str.Čech a Moravy,,28
1379,706,249.0,0,NOS,NOS,14,,Gumulák Martin,2014,1,Nový směr-společná kandidátka,,40
1380,4 220,244.0,0,SLK,BEZPP,25,17,Háček Vít,2014,3,Starostové pro Liberecký kraj,,20
1381,6 876,259.0,1,Změna,BEZPP,10,10,Haidlová Pavla,2014,4,Změna pro Liberec,,50
1382,165,272.0,0,SOS,BEZPP,12,,Hajdíková Kamila,2014,7,Str.pro otevřenou společnost,,43
1383,469,287.0,0,AO,BEZPP,15,,Hájek Antonín,2014,9,Liberec ještě žije,,27
1384,561,234.0,0,KDU-ČSL,KDU-ČSL,25,,Hájek Miroslav,2014,6,KDU-ČSL a nezávislí,Ing. ,58
1385,383,235.0,0,AO,BEZPP,19,,Hájek Tomáš,2014,9,Liberec ještě žije,,28
1386,1 389,243.0,0,TOP 09,BEZPP,22,20,Hájková Petra,2014,8,TOP 09,Bc. ,24
1387,4 878,259.0,0,ANO,ANO,17,8,Hála Miloslav,2014,13,ANO 2011,,63
1388,331,547.0,0,SOS,SOS,2,,Halamová Lenka,2014,7,Str.pro otevřenou společnost,,55
1389,1 283,243.0,0,ODS,ODS,31,29,Halberstadtová Dana,2014,12,Občanská demokratická strana,Bc. ,66
1390,128,634.0,0,SPO,BEZPP,5,,Halíř František,2014,14,Strana Práv Občanů,,64
1391,1 488,255.0,0,KSČM,BEZPP,21,19,Halíř Jiří,2014,11,Komunistická str.Čech a Moravy,,67
1392,4 079,235.0,0,SLK,BEZPP,33,25,Hampl Karel,2014,3,Starostové pro Liberecký kraj,,74
1393,1 529,290.0,0,ODS,ODS,7,1,Hampl Tomáš,2014,12,Občanská demokratická strana,Ing. ,45
1394,1 484,254.0,0,KSČM,BEZPP,20,18,Hanáková Iva,2014,11,Komunistická str.Čech a Moravy,,54
1395,2 789,272.0,0,ČSSD,ČSSD,7,3,Hanke Martin,2014,2,Česká str.sociálně demokrat.,JUDr. ,38
1396,369,226.0,0,NK,BEZPP,28,,Hanousek Karel,2014,9,Liberec ještě žije,,26
1397,353,243.0,0,Úsvit,BEZPP,25,,Hanzlík Martin,2014,5,Úsvit přímé demokracie,,23
1398,57,282.0,0,SPO,BEZPP,13,,Hataš Karel,2014,14,Strana Práv Občanů,,31
1399,1 607,275.0,0,KSČM,KSČM,2,1,Havelka Jaroslav,2014,11,Komunistická str.Čech a Moravy,Mgr. ,63
1400,678,239.0,0,NOS,BEZPP,15,,Havlíček Radim,2014,1,Nový směr-společná kandidátka,,43
1401,779,223.0,0,PRO ZS,BEZPP,24,,Havlíčková Rina,2014,15,PRO Sport a Zdraví,,31
1402,1 422,270.0,0,ODS,ODS,9,8,Havlínová Petra,2014,12,Občanská demokratická strana,Mgr. ,35
1403,38,188.0,0,SPO,BEZPP,33,,Heindörferová Božena,2014,14,Strana Práv Občanů,,67
1404,382,263.0,0,Úsvit,BEZPP,23,,Hejl Marek,2014,5,Úsvit přímé demokracie,,22
1405,6 368,239.0,0,Změna,BEZPP,35,23,Henych Petr,2014,4,Změna pro Liberec,Ing. ,53
1406,132,218.0,0,SOS,BEZPP,38,,Hillebrandová Jana,2014,7,Str.pro otevřenou společnost,,72
1407,1 507,286.0,0,ODS,ODS,2,3,Hilpert Martin,2014,12,Občanská demokratická strana,Ing. arch.,35
1408,1 341,235.0,0,TOP 09,TOP 09,27,25,Hladík Tomáš,2014,8,TOP 09,,36
1409,2 675,261.0,0,ČSSD,ČSSD,11,7,Hlaváček Pavel,2014,2,Česká str.sociálně demokrat.,,43
1410,2 395,233.0,0,ČSSD,ČSSD,35,31,Hlaváčková Klára,2014,2,Česká str.sociálně demokrat.,,19
1411,133,220.0,0,SOS,BEZPP,35,,Hlaváčová Anna,2014,7,Str.pro otevřenou společnost,,65
1412,412,252.0,0,NK,BEZPP,6,,Hložková Veronika,2014,9,Liberec ještě žije,Mgr. ,30
1413,651,271.0,0,KDU-ČSL,BEZPP,8,,Hnělička Jan,2014,6,KDU-ČSL a nezávislí,,21
1414,602,251.0,0,KDU-ČSL,KDU-ČSL,23,,Hnělička Stanislav,2014,6,KDU-ČSL a nezávislí,Ing. ,57
1415,898,317.0,0,NOS,NOS,3,,Hnízdil Tomáš,2014,1,Nový směr-společná kandidátka,,41
1416,677,239.0,0,NOS,BEZPP,16,,Hnízdilová Andrea,2014,1,Nový směr-společná kandidátka,,35
1417,536,370.0,0,Úsvit,BEZPP,1,,Hodek Aleš,2014,5,Úsvit přímé demokracie,,49
1418,169,279.0,0,SOS,BEZPP,9,,Holanová Monika,2014,7,Str.pro otevřenou společnost,,40
1419,568,237.0,0,KDU-ČSL,BEZPP,22,,Holata Svatopluk,2014,6,KDU-ČSL a nezávislí,,49
1420,1 510,259.0,0,KSČM,BEZPP,13,11,Holek Jozef,2014,11,Komunistická str.Čech a Moravy,Ing. ,53
1421,308,212.0,0,Úsvit,BEZPP,39,,Honzejková Jaroslava,2014,5,Úsvit přímé demokracie,,67
1422,1 299,246.0,0,ODS,ODS,27,25,Honzejková Lucie,2014,12,Občanská demokratická strana,DiS. ,37
1423,6 703,252.0,0,Zelení,Zelení,21,9,Horáček Daniel,2014,4,Změna pro Liberec,,42
1424,480,200.0,0,KDU-ČSL,KDU-ČSL,34,,Horáček Jan,2014,6,KDU-ČSL a nezávislí,,35
1425,441,221.0,0,Svobodní,BEZPP,38,,Horčička Jiří,2014,10,Strana svobodných občanů,,48
1426,37,183.0,0,SPO,BEZPP,30,,Horna Jiří,2014,14,Strana Práv Občanů,,68
1427,917,263.0,0,PRO ZS,BEZPP,6,,Hornický Karel,2014,15,PRO Sport a Zdraví,,54
1428,36,178.0,0,SPO,BEZPP,27,,Hornová Marie,2014,14,Strana Práv Občanů,,62
1429,827,237.0,0,PRO ZS,BEZPP,15,,Houdková Jana,2014,15,PRO Sport a Zdraví,,48
1430,1 388,263.0,0,ODS,ODS,13,12,Hoza Martin,2014,12,Občanská demokratická strana,Ing. ,45
1431,7 372,277.0,1,Změna,BEZPP,3,5,Hrbková Karolína,2014,4,Změna pro Liberec,Ing. ,33
1432,1 962,344.0,1,TOP 09,BEZPP,5,2,Hromádka Peter,2014,8,TOP 09,MUDr. ,44
1433,5 377,310.0,1,SLK,SLK,1,2,Hron Michal,2014,3,Starostové pro Liberecký kraj,RNDr. ,65
1434,1 309,229.0,0,TOP 09,BEZPP,30,28,Hron René,2014,8,TOP 09,,41
1435,2 632,256.0,0,ČSSD,ČSSD,13,9,Hrubý Pavel,2014,2,Česká str.sociálně demokrat.,,52
1436,499,250.0,0,Svobodní,Svobodní,14,,Hubínka Zbyněk,2014,10,Strana svobodných občanů,,38
1437,2 457,239.0,0,ČSSD,ČSSD,33,29,Hunka Eduard,2014,2,Česká str.sociálně demokrat.,,67
1438,140,231.0,0,SOS,BEZPP,25,,Hybnerová Jana,2014,7,Str.pro otevřenou společnost,,51
1439,1 592,302.0,1,ODS,ODS,15,2,Chalupa Jiří,2014,12,Občanská demokratická strana,MUDr. ,44
1440,6 368,239.0,0,Změna,Změna,34,22,Chalupný František,2014,4,Změna pro Liberec,Ing. ,69
1441,1 409,247.0,0,TOP 09,TOP 09,16,15,Chmelík Zdeněk,2014,8,TOP 09,,38
1442,1 493,262.0,0,TOP 09,TOP 09,9,10,Chmelíková Olga,2014,8,TOP 09,Ing. ,39
1443,1 093,207.0,0,ODS,ODS,38,36,Chroust Martin,2014,12,Občanská demokratická strana,,32
1444,6 190,233.0,0,Změna,BEZPP,39,27,Chvála Vladislav,2014,4,Změna pro Liberec,MUDr. ,62
1445,4 432,235.0,0,ANO,BEZPP,35,26,Chvojanová Drahomíra,2014,13,ANO 2011,Bc. ,43
1446,4 728,251.0,0,ANO,ANO,28,19,Iliadis Nikolaos,2014,13,ANO 2011,Mgr. ,26
1447,2 061,201.0,0,ČSSD,ČSSD,39,35,Janata Milan,2014,2,Česká str.sociálně demokrat.,,51
1448,3 747,216.0,0,SLK,BEZPP,38,30,Janďourek Jiří,2014,3,Starostové pro Liberecký kraj,Ing. arch. Ing.,39
1449,6 636,249.0,0,Změna,BEZPP,24,12,Janďourková Medlíková Jana,2014,4,Změna pro Liberec,Ing. arch.,38
1450,414,285.0,0,Úsvit,BEZPP,4,,Janeček Jiří,2014,5,Úsvit přímé demokracie,,65
1451,339,234.0,0,Úsvit,BEZPP,33,,Janečková Marie,2014,5,Úsvit přímé demokracie,,65
1452,352,216.0,0,NK,BEZPP,32,,Janoušek Lukáš,2014,9,Liberec ještě žije,,25
1453,629,222.0,0,NOS,BEZPP,33,,Jedlička Luboš,2014,1,Nový směr-společná kandidátka,,52
1454,1 241,235.0,0,ODS,ODS,34,32,Jégrová Marie,2014,12,Občanská demokratická strana,,71
1455,1 277,242.0,0,ODS,ODS,33,31,Jech Ctibor,2014,12,Občanská demokratická strana,,65
1456,4 271,246.0,0,SLK,BEZPP,24,16,Jelínek Jakub,2014,3,Starostové pro Liberecký kraj,,35
1457,535,189.0,0,NOS,BEZPP,39,,Ješko Daniel,2014,1,Nový směr-společná kandidátka,,20
1458,558,232.0,0,KDU-ČSL,BEZPP,30,,Ježek Jiří,2014,6,KDU-ČSL a nezávislí,Ing. ,41
1459,659,274.0,0,KDU-ČSL,KDU-ČSL,6,,Ježek Josef,2014,6,KDU-ČSL a nezávislí,Ing. ,68
1460,415,286.0,0,Úsvit,BEZPP,8,,Ježek Libor,2014,5,Úsvit přímé demokracie,Ing. ,55
1461,352,243.0,0,Úsvit,BEZPP,20,,Ježek Roman,2014,5,Úsvit přímé demokracie,,57
1462,678,194.0,0,PRO ZS,BEZPP,36,,Jílek Jan,2014,15,PRO Sport a Zdraví,Mgr. ,34
1463,1 269,222.0,0,TOP 09,BEZPP,34,32,Jinoch Jaroslav,2014,8,TOP 09,Ing. ,38
1464,841,241.0,0,PRO ZS,PRO ZS,10,,Jirman Jiří,2014,15,PRO Sport a Zdraví,,57
1465,663,406.0,0,AO,BEZPP,2,,Jiroutek Jakub,2014,9,Liberec ještě žije,,37
1466,459,230.0,0,Svobodní,BEZPP,32,,Jiříček Michal,2014,10,Strana svobodných občanů,,25
1467,1 184,225.0,0,ODS,ODS,35,33,Jonáš Jan,2014,12,Občanská demokratická strana,,32
1468,360,248.0,0,Úsvit,BEZPP,18,,Joneček Filip,2014,5,Úsvit přímé demokracie,,24
1469,348,240.0,0,Úsvit,BEZPP,28,,Jungmann Martin,2014,5,Úsvit přímé demokracie,,35
1470,1 397,265.0,0,ODS,ODS,19,17,Kadlas Zdeněk,2014,12,Občanská demokratická strana,RNDr. ,53
1471,2 774,270.0,0,ČSSD,ČSSD,6,2,Kadlecová Lenka,2014,2,Česká str.sociálně demokrat.,Mgr. ,45
1472,359,220.0,0,NK,BEZPP,34,,Kafková Kateřina,2014,9,Liberec ještě žije,,22
1473,581,242.0,0,KDU-ČSL,KDU-ČSL,13,,Kalenda Daniel,2014,6,KDU-ČSL a nezávislí,,25
1474,529,220.0,0,KDU-ČSL,BEZPP,31,,Kalenda Jiří,2014,6,KDU-ČSL a nezávislí,Bc. ,59
1475,341,235.0,0,Úsvit,BEZPP,30,,Kalina Jiří,2014,5,Úsvit přímé demokracie,,67
1476,614,308.0,0,Svobodní,BEZPP,5,,Kapoun Miroslav,2014,10,Strana svobodných občanů,Ing. ,40
1477,5 167,274.0,0,ANO,BEZPP,10,1,Karhanová Horynová Eva,2014,13,ANO 2011,JUDr. ,59
1478,1 330,252.0,0,ODS,ODS,20,18,Kašpar Jan,2014,12,Občanská demokratická strana,,37
1479,729,209.0,0,PRO ZS,BEZPP,30,,Kašpárek Jaroslav,2014,15,PRO Sport a Zdraví,,60
1480,1 361,258.0,0,ODS,ODS,18,16,Kašparová Hana,2014,12,Občanská demokratická strana,MgA. ,35
1481,175,289.0,0,SOS,SOS,19,,Kašparová Zorka,2014,7,Str.pro otevřenou společnost,,57
1482,186,307.0,0,SOS,BEZPP,7,,Keltnerová Michaela,2014,7,Str.pro otevřenou společnost,,23
1483,1 612,276.0,0,KSČM,BEZPP,3,2,Kettner Miroslav,2014,11,Komunistická str.Čech a Moravy,PaedDr. ,53
1484,39,193.0,0,SPO,BEZPP,26,,Kipor Jaroslav,2014,14,Strana Práv Občanů,,55
1485,2 498,243.0,0,ČSSD,ČSSD,31,27,Kiršner Vladislav,2014,2,Česká str.sociálně demokrat.,,24
1486,486,244.0,0,Svobodní,BEZPP,24,,Kladivo Josef,2014,10,Strana svobodných občanů,,29
1487,2 184,213.0,0,ČSSD,ČSSD,38,34,Klampáriková Liběna,2014,2,Česká str.sociálně demokrat.,,53
1488,2 621,255.0,0,ČSSD,ČSSD,15,11,Klare Jiří,2014,2,Česká str.sociálně demokrat.,,45
1489,1 166,334.0,0,PRO ZS,PRO ZS,2,,Kleibl Libor,2014,15,PRO Sport a Zdraví,Ing. ,56
1490,43,213.0,0,SPO,BEZPP,16,,Klika Libor,2014,14,Strana Práv Občanů,,40
1491,1 528,262.0,0,KSČM,KSČM,16,14,Klikarová Kateřina,2014,11,Komunistická str.Čech a Moravy,,30
1492,64,317.0,0,SPO,SPO,8,,Kliková Monika,2014,14,Strana Práv Občanů,,38
1493,691,288.0,0,KDU-ČSL,BEZPP,5,,Klíma Jiří,2014,6,KDU-ČSL a nezávislí,Ing. ,62
1494,7 869,296.0,1,Změna,Změna,4,1,Kocumová Zuzana,2014,4,Změna pro Liberec,Bc. ,35
1495,4 537,262.0,0,SLK,BEZPP,17,9,Kočárková Eva,2014,3,Starostové pro Liberecký kraj,Ing. ,71
1496,596,299.0,0,Svobodní,BEZPP,7,,Kočí Václav,2014,10,Strana svobodných občanů,,35
1497,403,247.0,0,NK,BEZPP,20,,Kočvara Vratislav,2014,9,Liberec ještě žije,,46
1498,4 447,257.0,0,SLK,BEZPP,23,15,Kofferová Zuzana,2014,3,Starostové pro Liberecký kraj,MUDr. ,43
1499,795,228.0,0,PRO ZS,PRO ZS,11,,Kohout Ladislav,2014,15,PRO Sport a Zdraví,,63
1500,515,258.0,0,Svobodní,BEZPP,29,,Kolafová Eva,2014,10,Strana svobodných občanů,,58
1501,574,352.0,0,NK,BEZPP,3,,Kolář Jiří,2014,9,Liberec ještě žije,,45
1502,1 488,282.0,0,ODS,ODS,3,4,Kolocová Eva,2014,12,Občanská demokratická strana,Bc. ,28
1503,508,255.0,0,Svobodní,Svobodní,22,,Konečný Ondřej,2014,10,Strana svobodných občanů,,27
1504,160,264.0,0,SOS,BEZPP,8,,Kopecká Irena,2014,7,Str.pro otevřenou společnost,,60
1505,483,242.0,0,Svobodní,BEZPP,25,,Koplík Raimund,2014,10,Strana svobodných občanů,,67
1506,1 776,311.0,0,TOP 09,TOP 09,2,2,Korselt Robert,2014,8,TOP 09,Ing. ,44
1507,7 628,287.0,1,Změna,Změna,1,3,Korytář Jan,2014,4,Změna pro Liberec,Mgr. ,42
1508,6 755,254.0,0,Změna,BEZPP,19,7,Kořínek Ladislav,2014,4,Změna pro Liberec,,56
1509,535,223.0,0,KDU-ČSL,KDU-ČSL,27,,Kos Jan,2014,6,KDU-ČSL a nezávislí,,75
1510,360,248.0,0,Úsvit,BEZPP,17,,Kostroun Jan,2014,5,Úsvit přímé demokracie,,33
1511,1 562,268.0,0,KSČM,KSČM,12,10,Košková Marie,2014,11,Komunistická str.Čech a Moravy,,49
1512,688,243.0,0,NOS,NOS,12,,Kotek Radovan,2014,1,Nový směr-společná kandidátka,,41
1513,2 764,269.0,0,ČSSD,ČSSD,10,6,Kotek Vlastislav,2014,2,Česká str.sociálně demokrat.,PhDr. ,51
1514,1 293,227.0,0,TOP 09,BEZPP,32,30,Kotková Růžena,2014,8,TOP 09,,34
1515,569,201.0,0,NOS,BEZPP,38,,Kotrč Jan,2014,1,Nový směr-společná kandidátka,,24
1516,590,246.0,0,NK,BEZPP,9,,Koudelková Martina,2014,6,KDU-ČSL a nezávislí,,42
1517,1 236,217.0,0,TOP 09,BEZPP,35,33,Kouřil Jaroslav,2014,8,TOP 09,,44
1518,113,560.0,0,SPO,SPO,7,,Koutková Helena,2014,14,Strana Práv Občanů,Mgr. ,44
1519,3 831,221.0,0,SLK,BEZPP,37,29,Kovář Zdeněk,2014,3,Starostové pro Liberecký kraj,prof. Ing. CSc.,84
1520,800,333.0,0,NK,BEZPP,4,,Kovaříková Jana,2014,6,KDU-ČSL a nezávislí,,48
1521,4 643,268.0,0,SLK,BEZPP,18,10,Kracík Vladimír,2014,3,Starostové pro Liberecký kraj,MUDr. ,52
1522,809,232.0,0,PRO ZS,USZ,31,,Kračmar Zdeněk,2014,15,PRO Sport a Zdraví,Ing. ,54
1523,667,236.0,0,NOS,NOS,30,,Krajbich Lukáš,2014,1,Nový směr-společná kandidátka,,23
1524,720,254.0,0,NOS,NOS,18,,Krajbichová Lenka,2014,1,Nový směr-společná kandidátka,,50
1525,132,654.0,0,SPO,SPO,1,,Krákora Michal,2014,14,Strana Práv Občanů,,34
1526,740,212.0,0,PRO ZS,BEZPP,34,,Král Jan,2014,15,PRO Sport a Zdraví,Bc. ,25
1527,968,403.0,0,KDU-ČSL,KDU-ČSL,3,,Krčmář Miloš,2014,6,KDU-ČSL a nezávislí,Mgr. ,42
1528,406,249.0,0,NK,BEZPP,14,,Krejčí Lukáš,2014,9,Liberec ještě žije,,21
1529,1 528,262.0,0,KSČM,BEZPP,18,16,Krejzl Ladislav,2014,11,Komunistická str.Čech a Moravy,,40
1530,941,270.0,0,PRO ZS,USZ,20,,Krobot Petr,2014,15,PRO Sport a Zdraví,MVDr. ,70
1531,2 649,258.0,0,ČSSD,ČSSD,22,18,Kroll Martin,2014,2,Česká str.sociálně demokrat.,Mgr. ,49
1532,390,239.0,0,NK,BEZPP,29,,Kruezi Leonita,2014,9,Liberec ještě žije,,18
1533,1 361,258.0,0,ODS,ODS,23,21,Křeček Štěpán,2014,12,Občanská demokratická strana,Bc. ,25
1534,679,283.0,0,NK,BEZPP,11,,Kříček Václav,2014,6,KDU-ČSL a nezávislí,,43
1535,1 447,254.0,0,TOP 09,TOP 09,21,19,Kříž Kamil,2014,8,TOP 09,Ing. ,45
1536,1 389,264.0,0,ODS,ODS,14,13,Kubáček Matouš,2014,12,Občanská demokratická strana,,36
1537,6 455,243.0,0,Změna,BEZPP,31,19,Kubeš Jan,2014,4,Změna pro Liberec,Ing. Mgr.,34
1538,597,249.0,0,KDU-ČSL,KDU-ČSL,20,,Kubín Stanislav,2014,6,KDU-ČSL a nezávislí,,71
1539,1 280,224.0,0,TOP 09,BEZPP,33,31,Kučera Jaroslav,2014,8,TOP 09,Ing. ,34
1540,350,241.0,0,Úsvit,BEZPP,27,,Kučerová Jiřina,2014,5,Úsvit přímé demokracie,,44
1541,153,253.0,0,SOS,BEZPP,15,,Kuklová Alena,2014,7,Str.pro otevřenou společnost,,35
1542,566,236.0,0,KDU-ČSL,KDU-ČSL,17,,Kurka Jiří,2014,6,KDU-ČSL a nezávislí,RNDr. ,69
1543,54,267.0,0,SPO,SPO,9,,Kvapil Jiří,2014,14,Strana Práv Občanů,,68
1544,4 562,242.0,0,ANO,BEZPP,33,24,Kvapil Vítězslav,2014,13,ANO 2011,,67
1545,1 318,250.0,0,ODS,ODS,17,15,Kvíčala Michal,2014,12,Občanská demokratická strana,,33
1546,5 177,275.0,1,ANO,ANO,4,4,Kysela Tomáš,2014,13,ANO 2011,,58
1547,1 369,240.0,0,TOP 09,TOP 09,26,24,Kyselo Ondřej,2014,8,TOP 09,Ing. ,35
1548,660,233.0,0,NOS,BEZPP,27,,Kyselová Kateřina,2014,1,Nový směr-společná kandidátka,,37
1549,4 737,251.0,0,ANO,ANO,26,17,Kyzlink Vít,2014,13,ANO 2011,Bc. ,47
1550,135,223.0,0,SOS,BEZPP,33,,Labovská Miluše,2014,7,Str.pro otevřenou společnost,,64
1551,348,240.0,0,Úsvit,BEZPP,24,,Ľachová Leona,2014,5,Úsvit přímé demokracie,,44
1552,511,256.0,0,Svobodní,BEZPP,21,,Lakomá Romana,2014,10,Strana svobodných občanů,Ing. ,45
1553,7 242,272.0,1,Zelení,Zelení,9,9,Langr Ivan,2014,4,Změna pro Liberec,PhDr. Mgr.,42
1554,1 513,265.0,0,TOP 09,TOP 09,7,8,Lapáčková Dana,2014,8,TOP 09,,42
1555,1 539,270.0,0,TOP 09,TOP 09,8,9,Laušman Radek,2014,8,TOP 09,Ing. ,37
1556,1 055,302.0,0,PRO ZS,PRO ZS,5,,Lenertová Eva,2014,15,PRO Sport a Zdraví,,62
1557,3 925,226.0,0,SLK,BEZPP,35,27,Lesná Marie,2014,3,Starostové pro Liberecký kraj,Ing. ,31
1558,35,173.0,0,SPO,BEZPP,31,,Levay Julius,2014,14,Strana Práv Občanů,,66
1559,319,220.0,0,Úsvit,BEZPP,38,,Lhota Jaroslav,2014,5,Úsvit přímé demokracie,,52
1560,2 589,252.0,0,ČSSD,ČSSD,18,14,Liebscherová Venuše,2014,2,Česká str.sociálně demokrat.,,28
1561,157,259.0,0,SOS,BEZPP,14,,Linhová Iva,2014,7,Str.pro otevřenou společnost,,39
1562,4 877,259.0,0,ANO,BEZPP,19,10,Liška Jiří,2014,13,ANO 2011,Ing. ,54
1563,4 725,251.0,0,ANO,BEZPP,27,18,Lojek Tomáš,2014,13,ANO 2011,,41
1564,373,228.0,0,AO,BEZPP,22,,Lopota Martin,2014,9,Liberec ještě žije,,22
1565,5 302,281.0,1,ANO,BEZPP,3,3,Loučková Kotasová Radka,2014,13,ANO 2011,Ing. ,48
1566,1 726,296.0,1,KSČM,KSČM,1,1,Lysáková Dana,2014,11,Komunistická str.Čech a Moravy,Mgr. ,58
1567,474,238.0,0,Svobodní,BEZPP,36,,Macek Vladimír,2014,10,Strana svobodných občanů,Ing. ,37
1568,383,264.0,0,Úsvit,BEZPP,10,,Mádr Tomáš,2014,5,Úsvit přímé demokracie,,30
1569,335,231.0,0,Úsvit,BEZPP,34,,Mahr Michal,2014,5,Úsvit přímé demokracie,,25
1570,835,295.0,0,NOS,NOS,9,,Macháček Ivan,2014,1,Nový směr-společná kandidátka,Ing. ,50
1571,475,291.0,0,NK,BEZPP,12,,Macháček Lukáš,2014,9,Liberec ještě žije,,35
1572,4 239,245.0,0,SLK,BEZPP,27,19,Macháček Miroslav,2014,3,Starostové pro Liberecký kraj,,54
1573,2 135,374.0,1,TOP 09,TOP 09,1,1,Machartová Zora,2014,8,TOP 09,Mgr. ,32
1574,67,332.0,0,SPO,SPO,29,,Majzner Jan,2014,14,Strana Práv Občanů,Ing. ,54
1575,3 831,221.0,0,SLK,BEZPP,36,28,Malý Kamil,2014,3,Starostové pro Liberecký kraj,,55
1576,584,206.0,0,NOS,BEZPP,37,,Malý Martin,2014,1,Nový směr-společná kandidátka,,40
1577,4 634,267.0,1,SLK,BEZPP,7,8,Marek Jan,2014,3,Starostové pro Liberecký kraj,Mgr. ,35
1578,6 114,230.0,0,NK,BEZPP,38,26,Marvalová Bohdana,2014,4,Změna pro Liberec,prof. Ing. CSc.,67
1579,2 775,270.0,0,ČSSD,ČSSD,9,5,Maryško Libor,2014,2,Česká str.sociálně demokrat.,MUDr. ,60
1580,1 722,302.0,0,TOP 09,TOP 09,6,5,Maškarinec Pavel,2014,8,TOP 09,Mgr. Ph.D.,39
1581,2 487,242.0,0,ČSSD,ČSSD,32,28,Matějka Miroslav,2014,2,Česká str.sociálně demokrat.,,32
1582,157,259.0,0,SOS,SOS,17,,Matěnová Gabriela,2014,7,Str.pro otevřenou společnost,,38
1583,3 320,324.0,1,ČSSD,ČSSD,2,2,Mečl Jan,2014,2,Česká str.sociálně demokrat.,MUDr. ,50
1584,1 356,257.0,0,ODS,ODS,21,19,Meier Zdeněk,2014,12,Občanská demokratická strana,Ing. ,45
1585,4 510,260.0,0,SLK,BEZPP,13,5,Mejsnar Jiří,2014,3,Starostové pro Liberecký kraj,Ing. ,32
1586,1 364,239.0,0,TOP 09,BEZPP,23,21,Melichar Vlastislav,2014,8,TOP 09,,30
1587,4 749,252.0,0,ANO,BEZPP,29,20,Melzerová Renata,2014,13,ANO 2011,,52
1588,347,212.0,0,NK,BEZPP,37,,Mengerová Lenka,2014,9,Liberec ještě žije,,38
1589,614,256.0,0,KDU-ČSL,BEZPP,24,,Mičjar Marian,2014,6,KDU-ČSL a nezávislí,,35
1590,152,251.0,0,SOS,BEZPP,27,,Michálková Zdeňka,2014,7,Str.pro otevřenou společnost,,54
1591,507,254.0,0,Svobodní,BEZPP,19,,Mikšovská Pavla,2014,10,Strana svobodných občanů,,29
1592,721,206.0,0,PRO ZS,BEZPP,32,,Minxová Božena,2014,15,PRO Sport a Zdraví,,54
1593,711,204.0,0,PRO ZS,BEZPP,35,,Moravcová Věra,2014,15,PRO Sport a Zdraví,,64
1594,1 633,280.0,0,KSČM,KSČM,11,9,Morávek Jaroslav,2014,11,Komunistická str.Čech a Moravy,Ing. ,80
1595,46,228.0,0,SPO,BEZPP,28,,Morávek Petr,2014,14,Strana Práv Občanů,,45
1596,6 870,258.0,0,Změna,BEZPP,20,8,Morávková Květoslava,2014,4,Změna pro Liberec,Mgr. ,48
1597,361,249.0,0,Úsvit,BEZPP,16,,Motejzíková Slávka,2014,5,Úsvit přímé demokracie,,49
1598,502,252.0,0,Svobodní,BEZPP,16,,Müllerová Renata,2014,10,Strana svobodných občanů,,46
1599,916,262.0,0,PRO ZS,BEZPP,29,,Myslivec Petr,2014,15,PRO Sport a Zdraví,Mgr. ,48
1600,475,238.0,0,Svobodní,BEZPP,27,,Nesler Ivo,2014,10,Strana svobodných občanů,,27
1601,4 615,245.0,0,ANO,ANO,31,22,Neuhäuser Petr,2014,13,ANO 2011,,43
1602,767,220.0,0,PRO ZS,BEZPP,28,,Nikl Ondřej,2014,15,PRO Sport a Zdraví,,46
1603,43,213.0,0,SPO,BEZPP,17,,Nová Iwetta,2014,14,Strana Práv Občanů,,40
1604,155,256.0,0,SOS,BEZPP,24,,Nová Radmila,2014,7,Str.pro otevřenou společnost,,48
1605,346,238.0,0,Úsvit,BEZPP,19,,Novák František,2014,5,Úsvit přímé demokracie,,42
1606,336,232.0,0,Úsvit,BEZPP,32,,Novák František,2014,5,Úsvit přímé demokracie,,64
1607,494,206.0,0,KDU-ČSL,KDU-ČSL,33,,Novák Jiří,2014,6,KDU-ČSL a nezávislí,Ing. ,60
1608,315,217.0,0,Úsvit,BEZPP,37,,Nováková Hana,2014,5,Úsvit přímé demokracie,,65
1609,910,261.0,0,PRO ZS,BEZPP,7,,Novotný Pavel,2014,15,PRO Sport a Zdraví,Ing. ,52
1610,6 751,254.0,0,Změna,BEZPP,22,10,Novotová Jahodová Jana,2014,4,Změna pro Liberec,,41
1611,593,363.0,0,NK,BEZPP,9,,Obajdin Josef,2014,9,Liberec ještě žije,,43
1612,641,226.0,0,NOS,BEZPP,28,,Ošťádal Jiří,2014,1,Nový směr-společná kandidátka,,31
1613,93,461.0,0,SPO,SPO,12,,Otradovec Jan,2014,14,Strana Práv Občanů,,22
